id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,rating,bedrooms,beds,baths
818099336473939614,Serviced apartment in New York,162280872,Urban Furnished,Manhattan,Upper East Side,40.76596,-73.95712,Entire home/apt,174.0,30,2,No rating,2,2,1
51509581,Rental unit in New York,46311875,Diego,Manhattan,Chelsea,40.74906,-74.00119,Private room,110.0,30,30,4.83,1,1,1
526942,Rental unit in New York,2205455,Wendy,Manhattan,Upper East Side,40.77712,-73.94755,Private room,115.0,30,9,4.78,1,1,1
6105742,Rental unit in New York,4168573,Stephanie,Manhattan,Upper East Side,40.77956,-73.94754,Entire home/apt,300.0,30,16,4.88,1,1,1
9445593,Condo in New York,48949937,Jocelyn,Manhattan,SoHo,40.72435,-74.00362,Private room,340.0,30,180,4.98,1,1,1
48286996,Home in Brooklyn,312661846,Carol,Brooklyn,Brownsville,40.6679,-73.9231,Entire home/apt,349.0,3,43,4.65,3,5,1
30091911,Rental unit in New York,16768238,Adrian,Manhattan,Hell's Kitchen,40.76456,-73.98751,Entire home/apt,230.0,30,28,4.89,1,1,1
43131145,Rental unit in Brooklyn,341908723,Aleph,Brooklyn,Bedford-Stuyvesant,40.68417,-73.92396,Private room,43.0,30,1,No rating,1,1,2
36808981,Rental unit in New York,276684135,Yaroslav,Manhattan,Upper East Side,40.76246,-73.96359,Entire home/apt,253.0,30,4,2.50,2,2,1
834212146268600283,Townhouse in New York,17775359,Rove,Manhattan,Upper West Side,40.79912,-73.96251,Entire home/apt,823.0,30,1,No rating,5,6,3.5
30175521,Condo in Brooklyn,100935364,Kira,Brooklyn,Boerum Hill,40.68352,-73.98011,Private room,44.0,30,3,4.67,1,1,1
30169107,Rental unit in Brooklyn,41091852,Andrea,Brooklyn,Bedford-Stuyvesant,40.69116,-73.94356,Private room,97.0,30,122,4.91,1,1,1
30183428,Rental unit in New York,11547083,Sabrina,Manhattan,Upper West Side,40.7983,-73.96204,Entire home/apt,250.0,30,41,4.61,1,1,1
30187850,Rental unit in New York,226772729,Lucía,Manhattan,Upper West Side,40.79455,-73.96403,Private room,120.0,30,1,No rating,1,1,1
51956352,Rental unit in New York,40534407,Leandro,Manhattan,Roosevelt Island,40.76226,-73.95077,Private room,74.0,30,16,5.0,1,1,1
31103559,Home in Staten Island,228608906,Linda,Staten Island,Arrochar,40.58935,-74.07147,Private room,75.0,30,18,4.67,1,1,1.5
166172,Rental unit in Brooklyn,792159,Wanda,Brooklyn,Bushwick,40.68478,-73.9066,Private room,55.0,30,61,4.54,1,1,1
31124462,Rental unit in New York,2373009,Reza,Manhattan,Hell's Kitchen,40.76575,-73.98826,Private room,47.0,30,1,No rating,1,1,1
811787745158464120,Rental unit in New York,445219407,Micheal,Manhattan,East Village,40.7279354616518,-73.9825065032135,Private room,84.0,30,26,4.88,1,1,1
653121626548977499,Rental unit in New York,386678438,James,Manhattan,Upper West Side,40.79878,-73.96113,Private room,226.0,30,6,4.33,2,2,1.5
37563932,Rental unit in New York,278925199,Paradise Suites,Manhattan,Midtown,40.75917,-73.96155,Entire home/apt,100.0,30,13,4.77,1,1,1
36840098,Rental unit in Brooklyn,61978844,Micah,Brooklyn,Bushwick,40.69806,-73.93621,Entire home/apt,110.0,30,1,No rating,1,1,1
30535905,Rental unit in Brooklyn,229124258,Jett,Brooklyn,Carroll Gardens,40.67656,-73.99932,Entire home/apt,79.0,30,1,No rating,1,2,1
1028834725459414626,Rental unit in New York,539907489,Edward,Manhattan,Upper East Side,40.7815,-73.9466,Entire home/apt,189.0,1,1,New,Studio,1,1
9411467,Rental unit in New York,24600395,Ornella,Manhattan,Chelsea,40.74695,-74.00123,Entire home/apt,250.0,31,28,4.75,1,1,1
49729445,Rental unit in New York,1014883,Lindsay,Manhattan,West Village,40.73255,-74.00667,Entire home/apt,200.0,30,5,5.0,Studio,2,1
54140633,Serviced apartment in New York,162280872,Urban Furnished,Manhattan,Upper East Side,40.77619934082031,-73.95426940917969,Entire home/apt,111.0,30,3,4.67,Studio,1,1
30559819,Townhouse in Brooklyn,2522815,Tricia,Brooklyn,Sunset Park,40.66271,-73.99401,Entire home/apt,200.0,30,3,5.0,2,2,1.5
30694693,Home in Queens,202144863,Huma,Queens,Woodhaven,40.68879,-73.85233,Private room,60.0,30,10,4.90,1,1,1
31219800,Loft in New York,172226912,Rom,Manhattan,Murray Hill,40.74931,-73.9783,Shared room,10000.0,40,10,4.50,4,5,2
43157624,Condo in New York,343585922,Robert,Manhattan,Midtown,40.75171,-73.97303,Entire home/apt,599.0,2,1,No rating,2,3,2
35233962,Rental unit in New York,264950723,Lenny,Manhattan,Midtown,40.75117,-73.98656,Entire home/apt,340.0,30,5,5.0,1,1,1
36846836,Rental unit in New York,276950232,Junior,Manhattan,Inwood,40.8597,-73.93184,Private room,80.0,30,10,4.60,1,1,1
35250568,Rental unit in Queens,126538085,Lina,Queens,Astoria,40.76515,-73.9279,Entire home/apt,99.0,30,20,4.55,Studio,1,1
42688012,Rental unit in New York,9293730,Inna,Manhattan,Upper East Side,40.770451,-73.955894,Entire home/apt,101.0,30,18,4.94,Studio,2,1
43203702,Rental unit in New York,27060185,Gretchen,Manhattan,Upper West Side,40.78958,-73.96861,Entire home/apt,799.0,30,1,No rating,4,5,3
30737182,Rental unit in New York,197082458,Ivy,Manhattan,Upper West Side,40.77762,-73.97656,Entire home/apt,350.0,30,22,4.18,1,5,2
36939361,Rental unit in New York,880975,Brett,Manhattan,West Village,40.73134,-74.00298,Entire home/apt,130.0,30,4,5.0,1,1,1
36939782,Rental unit in Brooklyn,103020905,Pedro,Brooklyn,Bushwick,40.68561,-73.90882,Private room,65.0,30,31,4.94,1,1,1
1015592973659045327,Rental unit in New York,254585358,Jonathan,Manhattan,Chelsea,40.74997211902392,-73.99855260633365,Entire home/apt,202.0,2,1,New,1,2,1
942635903441753168,Rental unit in New York,401202937,Eliza,Manhattan,Midtown,40.7462030257245,-73.98834697934153,Private room,149.0,1,8,4.63,1,4,1
43465256,Rental unit in New York,297732471,Jason,Manhattan,Hell's Kitchen,40.76283,-73.99018,Entire home/apt,350.0,30,10,4.60,2,2,1
43411687,Condo in Brooklyn,2588147,Emily,Brooklyn,Red Hook,40.67558,-74.01252,Entire home/apt,150.0,365,2,No rating,2,2,2
1010230391687402450,Home in New York,12028820,Kim,Manhattan,Upper East Side,40.77579902644895,-73.95195650245597,Entire home/apt,1200.0,3,5,4.80,4,5,4.5
30822664,Rental unit in New York,88814777,Jill S,Manhattan,Hell's Kitchen,40.76258,-73.99272,Entire home/apt,229.0,30,21,5.0,1,1,1
30884570,Rental unit in Brooklyn,54780556,Lily,Brooklyn,Carroll Gardens,40.67929,-74.00107,Entire home/apt,130.0,30,3,4.67,Studio,1,1
824749079501370777,Rental unit in Brooklyn,185743340,Gunnar,Brooklyn,Crown Heights,40.67179296854105,-73.95477999448939,Private room,225.0,2,3,5.0,2,2,1
714511667433123041,Rental unit in New York,476568387,Nice Stay NYC,Manhattan,Upper East Side,40.77663,-73.95725,Entire home/apt,252.0,30,2,No rating,1,1,1
41075946,Home in The Bronx,127227897,Carleen,Bronx,Allerton,40.86823,-73.85762,Entire home/apt,140.0,30,7,4.57,2,2,1.5
26814523,Rental unit in New York,176951326,Aka Sutton Place,Manhattan,Midtown,40.75696,-73.96395,Entire home/apt,340.0,30,1,No rating,1,1,1
27002075,Condo in New York,194843581,Hongzhi,Manhattan,Upper West Side,40.79917,-73.9622,Private room,72.0,30,14,4.57,1,1,2
26663094,Rental unit in Brooklyn,107579819,Tal,Brooklyn,Bushwick,40.69491,-73.92699,Private room,50.0,30,6,4.33,1,1,1
43330828,Serviced apartment in New York,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76153,-73.99878,Entire home/apt,369.0,30,2,No rating,1,1,1
26897821,Rental unit in New York,111816745,Dami,Manhattan,Upper East Side,40.76899,-73.94868,Entire home/apt,140.0,30,14,4.71,1,1,1
27987152,Home in Brooklyn,182989977,Leisha,Brooklyn,East Flatbush,40.65552,-73.9401,Private room,211.0,30,7,4.57,1,1,1
35345370,Condo in New York,211595859,Emily And Vera,Manhattan,Midtown,40.74443,-73.98122,Entire home/apt,208.0,90,21,4.81,1,2,1
30315087,Serviced apartment in New York,163251048,Global Luxury,Manhattan,Hell's Kitchen,40.761532,-73.998779,Entire home/apt,545.0,30,1,No rating,1,1,1
30244166,Condo in New York,225429345,Aldo,Manhattan,Midtown,40.75203,-73.96991,Entire home/apt,260.0,30,10,4.40,1,2,1
43420963,Rental unit in Manhattan,52356702,April,Manhattan,Chelsea,40.74264,-74.00054,Private room,150.0,30,2,No rating,1,2,1
795579175996186080,Rental unit in New York,305240193,June,Manhattan,Chinatown,40.713899164873446,-73.99465338082169,Private room,90.0,30,1,No rating,1,1,0
43753276,Rental unit in New York,176950173,Aka,Manhattan,Midtown,40.76479,-73.97449,Entire home/apt,434.0,30,2,No rating,1,1,1
10268073,Rental unit in New York,7245581,Michael,Manhattan,Chelsea,40.74956512451172,-73.99636840820312,Entire home/apt,115.0,95,12,4.08,Studio,1,1
28952972,Aparthotel in New York,91757655,Edward,Manhattan,Midtown,40.76419,-73.98048,Private room,679.0,3,7,4.86,1,2,2
37992636,Rental unit in New York,278925199,Paradise Suites,Manhattan,Upper East Side,40.76113,-73.95989,Entire home/apt,100.0,30,11,4.91,1,1,1
28971865,Serviced apartment in Brooklyn,217642569,Jci,Brooklyn,Bedford-Stuyvesant,40.68587,-73.94995,Private room,125.0,30,13,4.77,1,1,1
45164113,Rental unit in New York,314360921,Vilena,Manhattan,West Village,40.72954,-74.00569,Entire home/apt,149.0,30,1,No rating,1,1,1
44663787,Rental unit in New York,61391963,Stay With Vibe,Manhattan,Kips Bay,40.74084,-73.97774,Entire home/apt,109.0,30,13,4.54,Studio,1,1
47340444,Condo in New York,375773332,Rafale,Manhattan,Upper West Side,40.8003,-73.95967,Entire home/apt,300.0,30,23,4.96,2,3,1
43271004,Aparthotel in New York,51548122,Jeniffer,Manhattan,Lower East Side,40.71883,-73.99378,Entire home/apt,133.0,15,39,4.85,1,1,1
51655626,Rental unit in New York,3491890,George Steven,Manhattan,Chelsea,40.74564,-74.00217,Entire home/apt,345.0,30,12,5.0,2,3,2
42972333,Serviced apartment in New York,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76153,-73.99878,Entire home/apt,369.0,30,1,No rating,1,1,1
834896488819256512,Rental unit in New York,157271408,Sergei,Manhattan,West Village,40.731832981896666,-74.01021824807657,Entire home/apt,283.0,30,52,4.90,1,2,1
781371447326333858,Rental unit in New York,696141,Michael Dan,Manhattan,Nolita,40.72385,-73.9934,Entire home/apt,275.0,30,30,4.67,1,1,1
547797787916616213,Rental unit in Brooklyn,11079691,Priya,Brooklyn,Bedford-Stuyvesant,40.68095,-73.94946,Entire home/apt,145.0,30,1,No rating,1,1,1
50623654,Rental unit in New York,278925199,Paradise Suites,Manhattan,Upper East Side,40.75898,-73.95983,Entire home/apt,249.0,30,4,5.0,2,2,1
37696099,Rental unit in New York,284919848,Marie,Manhattan,Upper East Side,40.77825,-73.95408,Private room,133.0,30,12,4.42,1,1,1
1014319983262481470,Rental unit in New York,489957624,Fernando,Manhattan,Midtown,40.74632324439059,-73.98840066648066,Entire home/apt,121.0,1,2,New,Studio,3,1
42996551,Serviced apartment in New York,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76153,-73.99878,Entire home/apt,669.0,30,1,No rating,2,2,2
24260464,Rental unit in Brooklyn,15310048,Darya,Brooklyn,East Flatbush,40.65333,-73.94522,Entire home/apt,67.0,30,9,4.67,1,1,1.5
23924234,Rental unit in Brooklyn,40636399,Rivka,Brooklyn,Flatbush,40.63046,-73.96432,Entire home/apt,168.0,30,27,4.70,2,1,1
42994330,Serviced apartment in New York,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76153,-73.99878,Entire home/apt,469.0,30,1,No rating,1,1,1
49258856,Serviced apartment in New York,162280872,Urban Furnished,Manhattan,Upper East Side,40.77242660522461,-73.95455169677734,Entire home/apt,129.0,30,4,4.75,1,1,1
53346269,Rental unit in New York,400944908,Henry,Manhattan,Upper West Side,40.795273,-73.963577,Private room,42.0,30,119,4.77,1,1,1
35877016,Rental unit in New York,6489574,Wilson,Manhattan,East Harlem,40.78866,-73.94922,Entire home/apt,90.0,30,9,5.0,1,1,1
45823940,Home in Brooklyn,359870362,Damien,Brooklyn,Cypress Hills,40.67948,-73.8917,Private room,80.0,30,1,No rating,1,1,1
24370400,Rental unit in Brooklyn,12950555,Brynda,Brooklyn,Flatbush,40.65375,-73.95769,Entire home/apt,261.0,30,6,5.0,3,2,1
854263401766388076,Condo in New York,504353612,Nieves,Manhattan,Upper West Side,40.80063995727513,-73.96294431047771,Private room,72.0,30,22,4.73,1,1,2
34508183,Rental unit in New York,214187963,Amanda,Manhattan,West Village,40.73044,-74.00616,Entire home/apt,220.0,30,18,4.94,2,2,1.5
45530370,Hotel in New York,314151200,The Wall Street Inn,Manhattan,Financial District,40.70462417602539,-74.01026916503906,Private room,195.0,1,4,5.0,1,2,1
802886228752307356,Home in Queens,248493896,Luz,Queens,Glendale,40.7047790217148,-73.89046546820401,Private room,99.0,30,2,No rating,1,1,1
34700092,Rental unit in New York,17495586,Nick,Manhattan,East Village,40.72479504643038,-73.97922960058654,Private room,78.0,30,8,4.88,1,1,1
36002802,Rental unit in New York,265172138,Trudy,Manhattan,Upper East Side,40.7703,-73.96115,Entire home/apt,500.0,500,11,4.64,1,1,1
33903300,Guest suite in Brooklyn,147983579,Chyanne,Brooklyn,Bedford-Stuyvesant,40.68974,-73.94012,Private room,199.0,5,152,4.96,2,3,2
39954574,Rental unit in New York,15231059,Apollo,Manhattan,Lower East Side,40.7185,-73.98597,Private room,127.0,30,8,5.0,1,1,1
34202651,Rental unit in New York,652539,Jamie,Manhattan,Upper West Side,40.7924,-73.97028,Entire home/apt,564.0,30,17,5.0,3,5,2
37094204,Rental unit in New York,279024287,Chelsea,Manhattan,West Village,40.7395,-74.00228,Entire home/apt,209.0,30,13,4.62,1,1,1
43319281,Rental unit in New York,42545174,Angelo,Manhattan,SoHo,40.72612,-74.00002,Entire home/apt,169.0,30,7,5.0,1,1,1
34871854,Rental unit in New York,261898854,Layla,Manhattan,East Village,40.72148,-73.98041,Entire home/apt,100.0,30,15,4.47,1,2,1
34683403,Rental unit in New York,36630119,Jake,Manhattan,West Village,40.73557,-74.00599,Entire home/apt,199.0,30,59,4.97,Studio,1,1
888249480729140172,Rental unit in New York,48088611,Alberto Fernando,Manhattan,Midtown,40.7466764718089,-73.9886910778631,Entire home/apt,138.0,1,4,4.25,Studio,2,1
1941439,Rental unit in New York,10041857,Veronica,Manhattan,East Harlem,40.7971,-73.94748,Private room,68.0,30,51,4.84,1,1,1
34929016,Rental unit in New York,25408903,Jaclyn,Manhattan,Chelsea,40.74147,-73.99984,Private room,75.0,30,40,4.63,1,1,1
35038658,Home in Queens,263945896,Alin,Queens,Elmhurst,40.74722,-73.8789,Private room,59.0,30,3,5.0,1,2,1
32185689,Rental unit in Brooklyn,33992697,Dor,Brooklyn,Bushwick,40.70462,-73.92722,Private room,45.0,30,5,5.0,1,1,1
32165550,Rental unit in Elmhurst,68959402,Santiago,Queens,Elmhurst,40.74586,-73.88524,Entire home/apt,80.0,30,103,4.51,Studio,4,1
33140204,Rental unit in Brooklyn,5944855,Melissa,Brooklyn,Bedford-Stuyvesant,40.69204,-73.93636,Entire home/apt,250.0,30,3,5.0,3,3,2.5
42115659,Rental unit in Queens,334009535,Joyce,Queens,Astoria,40.76825,-73.91971,Private room,101.0,30,1,No rating,1,1,1
53876346,Rental unit in Queens,14925591,Juan,Queens,Astoria,40.75543,-73.91495,Entire home/apt,92.0,30,7,5.0,1,2,1
40913839,Rental unit in New York,8425251,Jolanda,Manhattan,East Village,40.72306,-73.98148,Entire home/apt,130.0,30,2,No rating,1,1,1
803650915671560668,Rental unit in Brooklyn,479353659,Alan,Brooklyn,Bedford-Stuyvesant,40.67989797563797,-73.91234316252067,Private room,80.0,30,21,4.95,2,1,1
53958886,Hotel in New York,435938215,Hudson River,Manhattan,Hell's Kitchen,40.756,-73.99632,Private room,168.0,1,4,4.75,1,2,1
33315368,Rental unit in New York,1207422,Andrew,Manhattan,Chelsea,40.74719,-74.00115,Entire home/apt,300.0,30,11,4.45,2,2,1
672291117149229775,Townhouse in Brooklyn,1339545,Nina,Brooklyn,Park Slope,40.66999,-73.98058,Entire home/apt,110.0,30,44,4.95,1,1,1
42202440,Rental unit in New York,334591997,Roger,Manhattan,Hell's Kitchen,40.75374,-73.9926,Entire home/apt,400.0,30,4,3.50,3,3,1
806556269051584378,Guest suite in Queens,163389619,Lanee,Queens,Cambria Heights,40.6972776,-73.7459215,Entire home/apt,90.0,30,5,4.80,1,1,1
806522321999123347,Rental unit in Brooklyn,496595115,Zoe,Brooklyn,Bedford-Stuyvesant,40.68258575039744,-73.95052038379089,Entire home/apt,184.0,30,44,4.91,2,3,1
48451638,Rental unit in Brooklyn,3223938,Eugene,Brooklyn,Bedford-Stuyvesant,40.6924,-73.92947,Private room,37.0,30,1,No rating,1,1,1
34340299,Rental unit in New York,41213523,Mathieu,Manhattan,East Village,40.72899,-73.98091,Entire home/apt,250.0,30,5,4.80,1,1,1
26361306,Rental unit in Brooklyn,123648417,IllMade,Brooklyn,Flatbush,40.65424,-73.96195,Entire home/apt,109.0,30,62,4.77,Studio,1,1
599245950603165166,Home in New York,19924780,Ani,Manhattan,Chelsea,40.74537,-74.00435,Entire home/apt,240.0,30,2,No rating,2,2,1
16140940,Rental unit in Brooklyn,105315535,Ben,Brooklyn,Prospect Heights,40.67389,-73.96547,Entire home/apt,110.0,30,12,5.0,1,1,1
35713310,Boutique hotel in New York,261761196,Park Central,Manhattan,Midtown,40.7636,-73.98049,Private room,223.0,1,32,3.94,1,2,1
53754365,Rental unit in Brooklyn,430520580,Anastasia,Brooklyn,Bushwick,40.6886,-73.90973,Private room,50.0,30,3,5.0,1,1,2
33498032,Rental unit in Brooklyn,252437123,Connie,Brooklyn,Sunset Park,40.64923,-74.00302,Entire home/apt,160.0,30,17,4.82,1,1,1
37019368,Rental unit in New York,276831272,Mauricio,Manhattan,Upper West Side,40.79851,-73.96166,Private room,385.0,30,24,4.54,3,4,1
35783522,Rental unit in Brooklyn,34004724,Dan,Brooklyn,Midwood,40.6167,-73.96067,Entire home/apt,95.0,30,2,No rating,1,1,1
34470949,Bed and breakfast in New York,255234351,Chelsea Pines Inn,Manhattan,Chelsea,40.73968,-74.00232,Hotel room,171.0,30,2,No rating,Studio,1,1
904639583559716185,Home in Queens,492034586,Chinith M,Queens,Woodhaven,40.6893715718992,-73.86648730920767,Entire home/apt,67.0,30,11,4.27,Studio,1,1
30401429,Rental unit in Brooklyn,58344344,Julie,Brooklyn,Bushwick,40.69993,-73.93821,Private room,41.0,30,79,4.82,1,1,1
35828656,Rental unit in Brooklyn,17066941,Brenda,Brooklyn,Bedford-Stuyvesant,40.67825,-73.93779,Private room,100.0,30,11,5.0,3,1,2
34470954,Bed and breakfast in New York,255234351,Chelsea Pines Inn,Manhattan,Chelsea,40.74137,-74.00422,Hotel room,198.0,30,4,4.50,1,1,1
33618213,Townhouse in Brooklyn,23991239,Ann,Brooklyn,Bedford-Stuyvesant,40.68879,-73.93969,Private room,50.0,30,2,No rating,1,1,1
985828940163516799,Rental unit in New York,426193785,Mariah S,Manhattan,Upper West Side,40.77351,-73.98913,Entire home/apt,290.0,3,5,5.0,2,2,1
53772655,Condo in New York,435343534,Naresh,Manhattan,Hell's Kitchen,40.76177,-73.99755,Entire home/apt,350.0,30,18,4.78,1,1,1
42695867,Rental unit in New York,153555756,Ana,Manhattan,East Harlem,40.79064,-73.93994,Private room,67.0,30,1,No rating,3,5,2
38802035,Rental unit in New York,63403077,Sebastian,Manhattan,East Harlem,40.79639,-73.93757,Private room,37.0,30,24,4.88,1,1,1
9770459,Home in Brooklyn,49293531,Aliza,Brooklyn,Bedford-Stuyvesant,40.6829,-73.9398,Private room,69.0,30,38,4.89,1,2,1.5
11234747,Home in Queens,24146326,Julien,Queens,Astoria,40.76596,-73.93158,Entire home/apt,195.0,30,33,4.91,2,3,2
559485519806458663,Rental unit in Brooklyn,350254795,Tash,Brooklyn,Bedford-Stuyvesant,40.68217,-73.9388,Private room,90.0,1,60,4.77,1,1,1
38837553,Rental unit in Bushwick Brooklyn,37909396,Nehi,Brooklyn,Bushwick,40.6879,-73.9183,Private room,43.0,30,1,No rating,1,2,1
51669901,Home in Brooklyn,418612583,Debra,Brooklyn,East Flatbush,40.65017,-73.91204,Private room,80.0,30,118,4.86,1,1,1
38931289,Home in Brooklyn,224314967,Bushwick Art Studios,Brooklyn,Bushwick,40.69864,-73.92559,Private room,90.0,30,4,5.0,1,1,1
38926445,Rental unit in Brooklyn,198522134,João,Brooklyn,Bushwick,40.70433,-73.92685,Private room,45.0,60,4,4.75,1,1,1.5
38993493,Boutique hotel in New York,298338860,The Gregory Hotel,Manhattan,Midtown,40.74924,-73.98722,Private room,10000.0,30,5,3.40,1,2,1
39925395,Condo in Brooklyn,228778848,Yana,Brooklyn,Park Slope,40.67149,-73.98129,Entire home/apt,260.0,30,41,4.95,3,4,1.5
41940576,Rental unit in New York,331591329,Nabil,Manhattan,Hell's Kitchen,40.76076,-73.99511,Entire home/apt,185.0,30,2,No rating,1,1,1
41959882,Rental unit in Brooklyn,332058136,Mikako,Brooklyn,Bedford-Stuyvesant,40.68294,-73.9159,Entire home/apt,110.0,30,90,4.87,Studio,1,1
719132295331082716,Townhouse in Brooklyn,192353876,Tonya,Brooklyn,Bedford-Stuyvesant,40.68389,-73.9395,Private room,75.0,3,38,4.74,1,1,1
815196047046719915,Rental unit in Brooklyn,349262538,Opulence,Brooklyn,Brownsville,40.660369051184375,-73.91220012189434,Entire home/apt,155.0,30,16,4.69,2,2,1
39953432,Rental unit in New York,277436628,Oy,Manhattan,Hell's Kitchen,40.76151,-73.99173,Private room,500.0,30,4,5.0,1,1,1
1025786,Rental unit in Queens,5647813,Atlanta,Queens,Long Island City,40.7456,-73.948,Private room,71.0,30,13,4.62,1,1,1
900272498515778553,Condo in Queens,138514498,Imrul,Queens,Elmhurst,40.7446255,-73.8903018,Entire home/apt,120.0,30,11,4.73,2,3,1.5
46215494,Rental unit in New York,170568130,Ignacio,Manhattan,Hell's Kitchen,40.7653,-73.99427,Entire home/apt,77.0,30,36,4.28,2,2,1
40056966,Townhouse in Brooklyn,178083627,Matthew,Brooklyn,Bedford-Stuyvesant,40.67811,-73.91257,Private room,80.0,30,1,No rating,1,1,1
46216955,Rental unit in New York,170568130,Ignacio,Manhattan,Hell's Kitchen,40.76419,-73.99251,Entire home/apt,88.0,30,13,4.38,2,2,1
860346316409953113,Rental unit in Brooklyn,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.689412873073735,-73.93258969968974,Entire home/apt,75.0,30,1,No rating,1,2,1
770292559568873426,Serviced apartment in  Queens,397296766,Delicate Stays LLC,Queens,Elmhurst,40.74622,-73.88469,Private room,94.0,1,33,4.94,1,1,1
31379967,Rental unit in Queens,235008186,Luz,Queens,Astoria,40.75467,-73.91382,Entire home/apt,150.0,30,33,4.61,2,5,1
31434819,Rental unit in New York,3921700,Veronica,Manhattan,Upper West Side,40.78058,-73.97935,Private room,145.0,30,23,5.0,1,1,1
48089766,Loft in New York,375344103,Karen,Manhattan,West Village,40.74009,-74.00629,Entire home/apt,3300.0,30,1,No rating,1,1,4
41380528,Condo in New York,261581535,Al,Manhattan,Hell's Kitchen,40.75616,-73.99538,Entire home/apt,660.0,30,9,4.78,3,6,2
28660257,Rental unit in Brooklyn,216235179,Kristina,Brooklyn,Bushwick,40.70048,-73.91977,Private room,38.0,35,4,3.50,1,1,1
7856749,Rental unit in Brooklyn,16437254,Benjamin,Brooklyn,Boerum Hill,40.68826,-73.98558,Entire home/apt,153.0,30,18,4.61,Studio,2,1
50807495,Rental unit in New York,7752638,Colin And Madelaine,Manhattan,Upper West Side,40.78329101925994,-73.9710934920479,Entire home/apt,115.0,30,6,5.0,1,2,1
33455322,Rental unit in Brooklyn,6410979,Alice,Brooklyn,Bedford-Stuyvesant,40.68898,-73.94405,Private room,59.0,30,1,No rating,1,1,1
31530711,Rental unit in New York,3921700,Veronica,Manhattan,Upper West Side,40.78217,-73.97725,Entire home/apt,360.0,30,30,5.0,2,2,1.5
35374230,Rental unit in New York,264851724,Jose,Manhattan,Midtown,40.75645,-73.96576,Entire home/apt,347.0,30,35,4.40,2,3,1
794976846491282708,Rental unit in Brooklyn,3787962,Deena,Brooklyn,Prospect Heights,40.6793503,-73.9668799,Entire home/apt,250.0,30,4,5.0,3,4,1.5
666687689202133264,Rental unit in Brooklyn,19758179,Telmo,Brooklyn,Bushwick,40.7007,-73.91441,Entire home/apt,108.0,30,5,5.0,1,1,1
45286461,Townhouse in Brooklyn,24827643,Danny,Brooklyn,Carroll Gardens,40.68034,-73.99291,Entire home/apt,500.0,30,3,5.0,3,4,2
678035888016921335,Home in Queens,471243431,Beatriz,Queens,Astoria,40.7578,-73.92748,Entire home/apt,91.0,30,28,4.89,2,3,1
45277024,Rental unit in New York,164345159,Gina,Manhattan,Upper East Side,40.76097,-73.96213,Private room,65.0,30,84,4.75,1,1,1
31506629,Townhouse in Brooklyn,15185649,Beebe,Brooklyn,Bedford-Stuyvesant,40.68127,-73.92577,Private room,495.0,30,3,4.67,3,3,1
45272578,Rental unit in Queens,365819135,A,Queens,Astoria,40.76596,-73.90987,Shared room,52.0,30,1,No rating,1,1,1
639885792983162225,Condo in Brooklyn,462089617,Elizabeth,Brooklyn,Carroll Gardens,40.6824525,-73.9931498,Entire home/apt,152.0,30,1,No rating,2,2,1
35466334,Rental unit in Brooklyn,34004724,Dan,Brooklyn,Midwood,40.61598,-73.96262,Private room,50.0,30,28,4.50,1,1,1
633730370924509931,Condo in Brooklyn,401709949,Daniela & James,Brooklyn,Bedford-Stuyvesant,40.69952,-73.94067,Private room,45.0,30,6,4.0,1,1,1
899872901354773320,Rental unit in Brooklyn,26221433,David,Brooklyn,Bushwick,40.7013468,-73.9230333,Entire home/apt,160.0,30,6,5.0,1,1,1
35450345,Rental unit in New York,19342672,Ifi,Manhattan,West Village,40.73744,-74.00287,Private room,95.0,30,8,4.38,1,1,1
32645984,Rental unit in Brooklyn,6410979,Alice,Brooklyn,Bedford-Stuyvesant,40.68916,-73.94517,Entire home/apt,89.0,30,4,5.0,1,1,1
32554867,Rental unit in New York,53750726,Luis,Manhattan,Hell's Kitchen,40.76525,-73.9851,Entire home/apt,279.0,30,27,4.78,1,1,1
40322951,Home in Brooklyn,297311545,Uchenna,Brooklyn,East Flatbush,40.65409,-73.94569,Private room,43.0,30,6,4.67,1,1,1
35545525,Boutique hotel in New York,266533448,Chelsea Inn Hotel,Manhattan,Chelsea,40.73777,-73.99392,Private room,141.0,1,126,4.28,1,2,1
13408222,Rental unit in Brooklyn,27277459,Dawn,Brooklyn,East Flatbush,40.65513,-73.92039,Entire home/apt,139.0,30,106,4.75,1,2,1
52059533,Rental unit in Brooklyn,28223424,Wayne,Brooklyn,East Flatbush,40.66479,-73.92768,Entire home/apt,85.0,31,99,4.99,1,1,1
48110470,Rental unit in Brooklyn,383843731,Raymond,Brooklyn,Sunset Park,40.6595,-73.99216,Entire home/apt,425.0,30,74,4.97,3,4,1
31705971,Home in Glendale,220480440,Too Much Management,Queens,Glendale,40.70454,-73.87953,Private room,50.0,180,43,4.81,1,1,1
